,asin,rating,title,title_len,vote,summary_len,category_count,review_count,verified_true_ratio,also_buy_count,also_view_count,brand,main_cat,price,rankElectronics,review_text_len,percentage_positive
2817,B008G0IKSK,3.142857142857143,Sharp LC-90LE745 90-inch 1080p 120Hz LED 3D HDTV (Old Model),10,43.6,3,7,7,0.0,7,7,Sharp,All Electronics,232.29,297421.0,40.285714285714285,0.2857142857142857
2818,B008GQ08KM,4.6,SMSL SA50 50Wx2 TDA7492 Class D  Amplifier + Power Adapter (Golden),11,8.0,2,25,25,0.96,25,25,SMSL,All Electronics,4.79,63321.0,49.84,0.92
2819,B008H64D3E,2.0,"Importer520 NEW Conexant Chipset USB 56K Voice, Fax, Data External V.90, V.92 Modem",13,,12,6,6,0.8333333333333334,6,6,Importer520,Computers,12.95,180899.0,16.0,0.16666666666666666
2820,B008H7MHJA,4.555555555555555,T-Power 5V (6.6ft Long Cable) Ac Adapter Compatible with 2Wire ATT 2701HG-B Modem Wireless 2700 HG-B 2700HG-B 2700HGV-E 2700HG 1701HG 2700HG 2701HG GPUSW0512000CD3S Router Wireless Router Power Supply,28,2.5,1,18,18,0.9444444444444444,18,18,T POWER,Home Audio & Theater,9.99,37123.0,20.0,0.8333333333333334
2821,B008HZW5AI,3.6,"10.80V,5200mAh,Li-ion, Replacement for HP EliteBook 8460p, EliteBook 8460w, EliteBook 8560p, ProBook 6360b, ProBook 6460b, ProBook 6465b, ProBook 6560b Laptop Battery, Compatible Part Numbers: 628369-421, 628664-001, 628666-001, 628668-001, 628670-001, CC06, HSTNN-F08C, HSTNN-I90C, HSTNN-LB2F, HSTNN-LB2H, HSTNN-W81C, QK642AA",35,4.0,2,5,5,0.8,5,5,battery_king,Computers,16.99,136373.0,33.6,0.6
2822,B008ILBT7Q,4.8,"InstallerParts 6&quot; Nylon Cable Zip Ties (100 Pack)- Medium Duty Industrial Grade Wire Ties 40 Pounds - Plastic Clear Cable Tie Mount - Tie Wraps Perfect for Organizing Wires, Home, Office Use",32,,8,10,10,0.9,10,10,InstallerParts,All Electronics,5.49,24572.0,13.8,1.0
2823,B008KCSPRK,3.700854700854701,Lantronix xPrintServer Home Edition for iOS Printing - XPS1002HM-01-S,9,11.692307692307692,2,117,117,0.8803418803418803,117,117,Lantronix,All Electronics,114.75,117345.0,93.31623931623932,0.5641025641025641
2824,B008MBLEL8,5.0,Pwr Replacement Auto DC Adapter Compatible with Sylvania Portable DVD Player Power Supply Cord,14,,3,6,6,1.0,6,6,PWR+,All Electronics,9.99,117732.0,6.666666666666667,1.0
2825,B008MCW952,4.0,"Kaito V1 Voyager Solar/Dynamo AM/FM/SW Emergency Radio with Cell Phone Charger and 3-LED Flashlight, Green",15,5.5,12,5,5,0.8,5,5,Kaito,Home Audio & Theater,2.0,150451.0,150.8,0.8
2826,B008NCD2RK,4.2,12Ft 6-Outlet Power Strip AC125V 14AWG Black -- Office or Home Plug Extension,13,4.0,10,45,45,0.9555555555555556,45,45,Prime Wire & Cable,All Electronics,15.99,3712.0,22.133333333333333,0.8
2827,B008NCDCCU,4.166666666666667,"6 Outlet Wall Tap Two Input, AC125V/15A",7,,2,6,6,1.0,6,6,Prime Wire & Cable,Home Audio & Theater,5.99,25496.0,11.333333333333334,0.8333333333333334
2828,B008NY1270,4.857142857142857,Generic New 14.0&quot; HD Glossy Replacement LED LCD Screen for LG LP140WH4 (TL)(A1)/ LP140WH4-TLA1,14,,5,7,7,1.0,7,7,Generic,Computers,2.0,159673.0,15.0,0.8571428571428571
2829,B008O9WWYG,4.169491525423729,Genius DVR-FHD590 Full HD Vehicle Video Recorder with 128-Degree Wide Angle and G-Sensor,13,7.357142857142857,4,59,59,0.7796610169491526,59,59,Genius,Car Electronics,85.58,43376.0,131.6949152542373,0.7288135593220338
2830,B008P8ELAE,4.08,"Crosley CR8005A-BL Cruiser Portable 3-Speed Turntable, Blue",7,3.2,3,25,25,0.92,25,25,Crosley,Home Audio & Theater,4.59,64690.0,61.76,0.84
2831,B008P8ELDQ,3.5,"Crosley CR6010A-RE Collegiate Portable USB Turntable with Software for Ripping and Editing Audio, Red &amp; Cream",16,16.625,14,18,18,0.9444444444444444,18,18,Crosley,Home Audio & Theater,8.33,79159.0,98.77777777777777,0.6111111111111112
2832,B008P8FGZ8,4.0,Sound Storm SHP20 Foldable Wireless Headphone,6,3.0,8,15,15,1.0,15,15,Sound Storm Laboratories,Car Electronics,15.94,149084.0,32.0,0.8
2833,B008QZ2306,3.4444444444444446,SCOSCHE EFX 10&quot; Illuminated Spinning Subwoofer Grill ESG103,8,3.0,3,9,9,0.8888888888888888,9,9,Scosche,Home Audio & Theater,9.99,63634.0,55.0,0.6666666666666666
2834,B008S7AVTC,4.304878048780488,"NooElec RTL-SDR, FM+DAB, DVB-T USB Stick Set with RTL2832U &amp; R820T. Great SDR for SDR#, HDSDR, and Other Popular SDR Software Packages!",22,4.0,2,82,82,0.9634146341463414,82,82,NooElec,Home Audio & Theater,2.0,24044.0,80.98780487804878,0.7439024390243902
2835,B008SK43LQ,4.0,TOOGOO Black Mini Portable Travel Bass Speaker for iPod iPhone iTouch iPad Mp3,13,2.0,3,8,8,1.0,8,8,Toogoo,All Electronics,6.4,220859.0,31.875,0.75
2836,B008TTP0EK,4.944444444444445,"B156XTN02 V.0 &amp; V.2 New 15.6&quot; LED HD Glossy Screen B156XTN02.0, B156XTN02.2 (or compatible model)",15,,2,18,18,1.0,18,18,Dell,Computers,2.54,56207.0,20.333333333333332,0.9444444444444444
2837,B008TX8ANY,4.045454545454546,"Nippon Labs CT-8INT-BK 8&quot; Intermediate Cable Ties, 100 Pieces/Bag, Black",10,,3,22,22,1.0,22,22,Nippon Labs,Home Audio & Theater,6.18,100036.0,12.954545454545455,0.7272727272727273
2838,B008UDL3E6,4.769230769230769,Pwr 65w 45w Adapter Laptop Charger Toshiba Satellite Extra Long 12Ft Power Cord: UL Listed C55 C50 C55D C655 C655D C850 C855 C855D L755 L655 L745 L775 L855 L505 L55 S55 P50 P50T P755 A665 A505 A205,37,2.5,2,13,13,0.9230769230769231,13,13,PWR+,Computers,18.99,39382.0,13.0,0.9230769230769231
2839,B008W1TUZU,4.074626865671642,"Black LCD Touch Screen Glass Digitizer For Apple iPad 2 Black , Tools and Adhesive by GoodsCity",17,12.5,2,67,67,0.9253731343283582,67,67,Generic,Computers,11.19,63979.0,37.417910447761194,0.7164179104477612
2840,B008XHHYVU,4.375,HP 2012 120W Advanced Docking Station (A7E36),7,,2,8,8,1.0,8,8,HP,Computers,6.04,137429.0,30.375,0.75
2841,B008XI2HTI,5.0,New US AC Adapter Power Supply+Cord For Acer Aspire 2020 3680-2682 4220 4535 ... by Easybuy Tech,17,,5,7,7,0.8571428571428571,7,7,Easybuy Tech,Home Audio & Theater,7.99,69883.0,21.285714285714285,0.8571428571428571
2842,B008Y7CESM,4.9523809523809526,Zoom DOCSIS 3.0 Cable Modem 5341-02-03H,6,6.333333333333333,2,21,21,1.0,21,21,Zoom,Computers,29.95,145272.0,78.80952380952381,0.9523809523809523
2843,B008Y9OIBQ,4.4,Sony XS-GTX6931 GTX Series 6.5&quot; Component Speakers (Discontinued by Manufacturer),10,5.0,10,5,5,0.8,5,5,Sony,Car Electronics,6.04,473485.0,41.8,1.0
2844,B008YDTRLS,3.6,Onkyo ABX-N300 Wireless Music System,5,5.25,1,5,5,0.2,5,5,Onkyo,Home Audio & Theater,6.24,478808.0,199.8,0.4
2845,B008YDTS1C,4.071428571428571,Onkyo RBX-500 iLunar Bluetooth Music System,6,2.3333333333333335,6,14,14,0.35714285714285715,14,14,Onkyo,Home Audio & Theater,7.69,490249.0,166.28571428571428,0.7857142857142857
2846,B008YDUTRO,3.4908256880733943,WD TV Play Media Player (2013 Model),7,14.217391304347826,6,218,218,0.8440366972477065,218,218,Western Digital,All Electronics,12.24,56292.0,122.81192660550458,0.6100917431192661
2847,B008YDWY4A,3.7857142857142856,Liquid Image Ego Series 727BLK Mountable Sport Video Camera with WiFi (Black),12,8.8,7,14,14,0.9285714285714286,14,14,Liquid Image,Camera & Photo,9.89,308330.0,112.5,0.7142857142857143
2848,B008YGH5LO,4.170731707317073,"Electrohome Archer Vinyl Record Player Classic Turntable Stereo System with Built-in Speakers, USB for MP3s, Headphone Jack, AUX Input for Smartphones, Tablets, (EANOS300)",23,5.888888888888889,18,82,82,0.9146341463414634,82,82,Electrohome,Home Audio & Theater,39.91,20970.0,52.74390243902439,0.7560975609756098
2849,B008YJIWJK,4.777777777777778,MartinLogan Motion 30 Gloss Black Center Channel Loudspeaker,8,5.0,2,9,9,0.7777777777777778,9,9,MartinLogan,All Electronics,16.88,34019.0,132.77777777777777,1.0
2850,B008Z16IZM,4.5,PRV Audio 6MB200 6-1/2&quot; Midbass Speaker 8 Ohm,8,3.25,11,10,10,1.0,10,10,PRV AUDIO,Home Audio & Theater,2.0,48839.0,25.5,0.9
2851,B008Z1X1GG,4.5777777777777775,PWR+ UL Listed AC Adapter for Toshiba Satellite &amp; Radius C55 C55D C75D P55W C655 L655 L755 A105 ADP-65JH BB PA3714U-1ACA PA3822U-1ACA PA3917U-1ACA PA5177U-1ACA Charger Extra Long 12 Ft Power Cord,31,3.0,1,45,45,1.0,45,45,PWR+,Computers,17.99,17629.0,19.77777777777778,0.9111111111111111
2852,B008Z4FWLU,3.652173913043478,"Red Color Change Apple Overlay Decal Sticker - Vinyl Decal for Cars, Macbooks, and Other Laptops",16,2.5,2,23,23,1.0,23,23,Ivybee Decals,Computers,6.99,32143.0,21.391304347826086,0.782608695652174
2853,B008Z5QMCC,4.6,Lenovo THINKPAD X120E Laptop LCD Screen 11.6&quot; WXGA HD LED ( Compatible Replacement ),14,2.5,2,5,5,1.0,5,5,Lenovo,Computers,2.0,292306.0,70.4,0.8
2854,B008Z6QQ9U,4.75,Samsung LTN173KT02 Bottom Left Connector Laptop LCD Screen Replacement 17.3&quot; WXGA++ LED,12,,2,8,8,1.0,8,8,Samsung,Computers,5.51,70759.0,12.375,1.0
2855,B008ZH3S54,5.0,Sony Vaio PCG-61A12L Laptop LCD Screen Replacement 14.0&quot; WXGA HD LED,11,,4,7,7,1.0,7,7,Sony,Computers,2.0,104706.0,36.0,1.0
2856,B008ZH65O0,4.5,GENERIC 14.0&quot; WXGA Compatible with Dell Latitude E6420 LTN140AT16 Laptop LCD Screen Replacement,13,,2,8,8,1.0,8,8,Generic,Computers,2.0,124443.0,35.875,0.875
2857,B008ZH8A34,5.0,Toshiba Satellite L645-S4102 Laptop LCD Screen Replacement 14.0&quot; WXGA HD LED,11,,2,5,5,0.6,5,5,Generic,Computers,2.0,223305.0,19.4,1.0
2858,B008ZP3XOC,4.515151515151516,Unibody Macbook Pro Glass Screen Cover Replacement - 13 Inch,10,2.2857142857142856,6,33,33,1.0,33,33,Generic,Computers,12.89,7288.0,31.87878787878788,0.8181818181818182
2859,B008ZUIGVC,4.208333333333333,Sony ICF-8 RADIO FM/AM 2BAND Radio High Sensitivity LED Tuning Indicator Earphone Jack Volume Control,15,11.333333333333334,2,24,24,0.9166666666666666,24,24,Sony,Home Audio & Theater,49.95,42759.0,39.125,0.8333333333333334
2860,B00903JJ0U,5.0,Acer X54C X54HR X54L X54H NEW LED WXGA HD Glossy Replacement Laptop LCD Screen,14,,2,5,5,1.0,5,5,Acer,Computers,4.12,394504.0,25.6,1.0
2861,B00905NKHG,4.166666666666667,6.5&quot; Outdoor weatherproof patio speaker pair (white) PSP-W1 - by AVX Audio,12,,2,6,6,1.0,6,6,AVX Audio,Home Audio & Theater,6.12,38908.0,35.0,0.8333333333333334
2862,B0090EC794,4.619047619047619,Sony MEXBT4100P Bluetooth Digital Media CD Receiver with App Remote &amp; Pandora Control (Discontinued by Manufacturer),16,2.5,5,21,21,0.9523809523809523,21,21,Sony,Car Electronics,125.99,212470.0,61.476190476190474,0.9047619047619048
2863,B0090JFDWC,3.4444444444444446,Panasonic UN-W700 Multimedia System (Featuring Skype),6,6.25,4,9,9,0.1111111111111111,9,9,Panasonic,All Electronics,4.91,538204.0,386.3333333333333,0.5555555555555556
2864,B00914ZRBI,4.4,"61W USB-C Power Adapter,Gpter Type C Power Adapter PD Wall Charger with USB-C to USB-C Cable",16,2.4,7,15,15,0.9333333333333333,15,15,Gpter,Computers,29.99,12138.0,78.8,0.8666666666666667
2865,B009174IJW,4.6,AU OPTRONICS B173RW01 V.5 BOTTOM LEFT CONNECTOR LAPTOP LCD SCREEN 17.3&quot; WXGA++ LED DIODE (SUBSTITUTE REPLACEMENT LCD SCREEN ONLY. NOT A LAPTOP ),23,,2,10,10,1.0,10,10,AU Optronics,Computers,5.42,110847.0,8.0,1.0
2866,B0091A2X50,3.962962962962963,1 Pin Covert Acoustic Tube Earpiece Headset for Motorola COBRA Talkabout Walkie Talkie Two Way Radio 1pin,17,7.0,2,27,27,1.0,27,27,Coodio,Car Electronics,7.8,61735.0,39.0,0.7037037037037037
2867,B0091BRC7S,3.142857142857143,Xtend Battery for 6 Cell Battery for Dell Inspiron N311z n13z N411z n14z Vostro V131 V131D V131R,17,2.0,2,7,7,1.0,7,7,Xtend,Computers,17.99,158668.0,55.714285714285715,0.5714285714285714
2868,B0091CWYQ6,3.4444444444444446,"FiiO E02i Rocky Headphone Amplifier for iPhone 3GS, 4, 4S, 5",11,3.0,6,18,18,0.9444444444444444,18,18,FiiO,Home Audio & Theater,2.0,278372.0,143.94444444444446,0.6111111111111112
2869,B0091DR5DC,3.2222222222222223,"Pyle PHS51P PyleHome 5.1 Home Theater Passive Audio System Four Satellite, Center Channel and 10-Inch Subwoofer",16,2.4,1,9,9,0.7777777777777778,9,9,Pyle,Home Audio & Theater,6.28,207370.0,51.55555555555556,0.8888888888888888
2870,B0091EPN94,4.545454545454546,Kicker Jeep Wrangler Speaker Upgrade Kit - 2 Speakers,9,2.0,2,11,11,1.0,11,11,Kicker,Car Electronics,7.43,20930.0,43.18181818181818,1.0
2871,B0091IP4VM,4.25,T-Power (90w) Ac Dc Adapter Compatible with HP 18'' 19'' 20&quot; 21&quot; HP Pavilion (N193) 20&quot; 23'' All-in-One Desktop PC Replacement Switching Power Supply Cord Charger,26,,9,16,16,0.875,16,16,T-Power,Computers,16.99,34298.0,15.9375,0.75
2872,B0091JTU84,4.5,C. Crane Co COBS CC Solar Observer Wind Up Radio with AM FM Weather and built in LED Flashlight and AC Adapter,22,23.333333333333332,2,18,18,0.8333333333333334,18,18,C.Crane,Home Audio & Theater,5.06,41381.0,89.66666666666667,0.8333333333333334
2873,B0091UX3QI,4.443609022556391,"Pioneer In-Dash Built-in Bluetooth CD, MP3, Front USB, Auxiliary, Pandora, AM/FM, built in iPod, iPhone and iPad controls, ARC phone app, Dual Phone Connection Stereo Receiver/FREE ALPHASONIK EARBUDS",28,11.285714285714286,3,133,133,0.8947368421052632,133,133,Pioneer,Car Electronics,8.65,17920.0,128.8345864661654,0.8421052631578947
2874,B0091UZCPI,4.622448979591836,Pioneer In-Dash Single DIN Digital Media Player Front USB Auxiliary MP3 AM/FM Radio Android phone app Control (Advanced Remote Control) Car Stereo Receiver with pair of 6.5&rdquo; and pair of 6x9&rdquo; Speakers,32,11.5,3,98,98,0.9081632653061225,98,98,Pioneer,Car Electronics,8.65,27536.0,71.1734693877551,0.8877551020408163
2875,B0091V0A9U,4.43019943019943,"Pioneer Single DIN In-Dash CD/CD-R/RW, MP3/WMA/WAV AM/FM Front USB/Auxiliary Input MIXTRAX and ARC Support Car Stereo Receiver Detachable face plate/FREE ALPHASONIK EARBUDS",22,18.125,2,351,351,0.9544159544159544,351,351,Pioneer,Car Electronics,4.93,3952.0,46.98290598290598,0.8461538461538461
2876,B009289F02,4.923076923076923,Yadda-Yadda Design Co. Cool Abe - Macbook or Laptop Decal - Manufactured in the USA - Copyright 2012,18,14.0,3,13,13,1.0,13,13,Yadda-Yadda Design Co.,Computers,4.99,153895.0,25.23076923076923,1.0
2877,B00928ESCC,4.655172413793103,Cat - Whatcha Doin? - I Can Haz? - Macbook or Laptop Decal - Manufactured in the USA by Yadda-Yadda Design Co.,22,5.5,2,29,29,0.9310344827586207,29,29,Yadda-Yadda Design Co.,Computers,4.99,54857.0,35.3448275862069,0.9310344827586207
2878,B0092F974E,4.327102803738318,Kapaxen ACK-E8 AC Power Adapter Supply Kit For Canon EOS Rebel T5i / T4i / T3i / T2i / 700D / 650D / 600D / 550D / Kiss X6 / Kiss X5 / Kiss X4 DSLR Cameras,37,5.916666666666667,2,107,107,0.9906542056074766,107,107,KAPAXEN,Camera & Photo,13.5,12062.0,40.39252336448598,0.8130841121495327
2879,B0092T3E3A,4.027426160337553,"Nyrius Aries Pro Wireless HDMI Transmitter and Receiver to Stream HD 1080p 3D Video from Laptop, PC, Cable, Netflix, YouTube, PS4, Xbox 1, Drones, Pro Camera, to HDTV/Projector/Monitor (NPCS600)",29,7.88135593220339,2,474,474,0.9535864978902954,474,474,Nyrius,All Electronics,249.99,5523.0,85.62869198312237,0.759493670886076
2880,B0092UC7JG,4.636363636363637,PWR+ Charger for Lenovo 888014197 adlx45dlc2a adlx45dlc3a PA-1650-72 Laptop ThinkPad Yoga UL Listed 12 Ft Cord 65W 45W AC Power Adapter T440 T450 T460 T470 IdeaPad 11 13 14 15 260 500 Flex 3 Y40,35,2.0,11,11,11,0.9090909090909091,11,11,PWR+,Computers,17.99,29711.0,20.272727272727273,0.9090909090909091
2881,B0093GVXSA,3.9130434782608696,Califone CD-102 Personal CD Player with 8200-HP Headphones,8,7.875,3,23,23,0.9565217391304348,23,23,Califone,All Electronics,5.2,82859.0,25.73913043478261,0.7391304347826086
2882,B0093N5XXO,2.4583333333333335,Cisco Model DPC3825 8x4 DOCSIS 3.0 Wireless Residential Gateway,9,11.11111111111111,12,24,24,0.5833333333333334,24,24,Cisco,Computers,23.09,68013.0,59.958333333333336,0.375
2883,B0093W7VOE,3.7333333333333334,Tecsun R818 Portable 8-Band AM/FM Shortwave Pocket Radio with Digital Alarm Clock,12,2.5,6,15,15,0.9333333333333333,15,15,Tecsun,Home Audio & Theater,2.0,62167.0,55.93333333333333,0.6666666666666666
2884,B0093XXZF2,4.421052631578948,Eathtek New 3.5'' SAS Serial SCSI SATA HDD Tray Caddy F238F For Dell Poweredge R310 T310 R410 T410 R415 R510,20,,2,19,19,0.9473684210526315,19,19,Eathtek,Computers,10.45,102966.0,26.42105263157895,0.8421052631578947
2885,B0094AGY9S,3.8333333333333335,"T-Power (6.6ft Long Cable) AC Adapter Compatible with Simpletech 320GB BOM 96300-41001-012 96300-40001-001 SimpleDrive 96300-41001-013 Charger Power Supply Cord Plug AC,DC",21,,3,6,6,0.8333333333333334,6,6,T POWER,Computers,12.99,224100.0,32.166666666666664,0.6666666666666666
2886,B0094DTKKK,4.2,"10.80V,5400mAh,Li-Polymer, Replacement Laptop Battery for APPLE MacBook 5.2, mid-2009, APPLE MacBook 13&quot; Series",13,,2,5,5,1.0,5,5,battery_king,Computers,24.47,161522.0,70.6,0.8
2887,B0094JGD54,4.2,Metra 99-7612A Single/Double DIN Installation Dash Kit with Aluminum Finish for 2003-2007 Nissan Murano,14,7.5,7,10,10,1.0,10,10,Metra,Car Electronics,225.99,41700.0,53.4,0.8
2888,B009594CFG,2.75,Pace AT&amp;T Uverse DSL Modem (3801HGV) Broadband Gateway,8,4.833333333333333,11,12,12,0.6666666666666666,12,12,2Wire,Computers,16.56,174849.0,60.5,0.4166666666666667
2889,B0095KAA3I,3.75,300 second (5 minutes) USB recording module,7,8.0,4,8,8,1.0,8,8,"Electronics123.com, Inc.",Computers,18.46,105240.0,55.125,0.375
2890,B0095S0S9Q,3.4444444444444446,Philips DVT3500/00 2 GB Digital Voice Tracer with Telephone Pick-Up Microphone Voice Recorder,13,5.6,3,9,9,1.0,9,9,Philips,All Electronics,5.99,228749.0,103.11111111111111,0.6666666666666666
2891,B00965J7LI,3.272727272727273,Sony STR-DA2800ES 7.2 Channel 4K AV Receiver with Automation,9,6.142857142857143,3,11,11,0.7272727272727273,11,11,Sony,Home Audio & Theater,495.0,302093.0,251.54545454545453,0.7272727272727273
2892,B0096BAS10,4.2727272727272725,American Bass 4000W Max Class D Amplifier Phantom Micro-Technology,9,6.555555555555555,2,11,11,0.6363636363636364,11,11,American Bass,Car Electronics,216.13,116265.0,73.72727272727273,0.8181818181818182
2893,B0096CTUYK,4.533333333333333,"New LED WXGA HD Glossy 15.6&quot; Replacement Laptop LCD Screen for ACER ASPIRE 5336-2524 &amp; 5349-2592, 5551-2450 &amp; 5551-2036",19,2.5,2,15,15,1.0,15,15,Acer,Computers,5.25,65298.0,25.133333333333333,0.9333333333333333
2894,B0096CYX74,4.777777777777778,"Acer New LED WXGA HD Glossy 15.6&quot; Replacement Laptop LCD Screen ASPIRE AS5742Z-4601, 5733Z-4851, 5736Z-4336",15,,2,9,9,1.0,9,9,Acer,Computers,2.0,187876.0,28.444444444444443,0.8888888888888888
2895,B0096D4JK4,5.0,15.6&quot; HD Laptop LED LCD Screen/Display For Toshiba Satellite L655-S5096 &amp; L655-S5150,12,2.0,2,8,8,1.0,8,8,Acer,Computers,2.0,162955.0,30.375,1.0
2896,B0096DBO0M,4.545454545454546,"New 17.3&quot; LED WXGA++ Glossy HD LCD Replacement Laptop Screen/Display for HP Pavilion G72-259WM, G72-B49WM, G72-227WM",16,2.0,3,11,11,0.9090909090909091,11,11,Generic,Computers,5.05,167547.0,55.81818181818182,0.9090909090909091
2897,B0096DEXB4,4.769230769230769,New 17.3&quot; LED WXGA++ Glossy HD LCD Replacement Laptop Screen/Display for HP Pavilion G72-B60US &amp; G72-B66US,16,,4,13,13,1.0,13,13,Generic,Computers,5.05,182349.0,50.46153846153846,0.8461538461538461
2898,B0096P8Y7G,5.0,"New 17.3&quot; LED WXGA++ Glossy HD LCD Replacement Laptop Screen/Display for HP Pavilion DV7-3065DX, DV7-2185DX, DV7-4285DX, DV7-4060US (w/conversion cable)",19,,2,5,5,1.0,5,5,Generic,Computers,4.9,204641.0,15.4,1.0
2899,B0096QU7T8,3.0,Motorola CPEi 25150 Clear 4G Wireless Modem Dual Integrated Antenna,10,2.3333333333333335,7,5,5,0.8,5,5,Frank Ward,Computers,7.44,301491.0,61.4,0.4
2900,B0096S6JTS,4.666666666666667,RoboReel Portable Power Cord System,5,4.0,2,6,6,0.8333333333333334,6,6,RoboReel,All Electronics,329.99,103765.0,138.5,0.8333333333333334
2901,B0097CY0LM,4.0,"Kaito KA300 Solar/Hand Crank AM/FM Emergency Radio with Digital Alarm Clock, Cell Phone Charger &amp; 3-LED Flashlight",17,4.0,2,5,5,1.0,5,5,Kaito,Home Audio & Theater,2.0,151747.0,56.6,1.0
2902,B0097WD8IS,3.4,Dc Car Charger Power Cord Adapter for Portable Dvd Players,10,2.0,2,5,5,1.0,5,5,zebest,All Electronics,2.0,163438.0,8.0,0.6
2903,B0098B5GN8,4.381818181818182,"CKITZE BA-4 Grounded European German Schuko Power Plug Adapter Adaptor - American USA to German, France, Russia &amp; more - Excellent Quality - 2 Pack",25,8.5,2,55,55,0.9090909090909091,55,55,Ckitze,Home Audio & Theater,5.49,50700.0,39.21818181818182,0.9090909090909091
2904,B0098JSS9E,4.0,Sony TCM-150 Standard Cassette Voice Recorder,6,11.0,5,5,5,0.8,5,5,Sony,All Electronics,7.69,66096.0,32.6,0.8
2905,B0098OF3O2,3.75,BW Car Rear View Reversing Camera For Volkswagen - Black,10,8.333333333333334,7,8,8,1.0,8,8,BW,Car Electronics,1.41,82389.0,66.125,0.75
2906,B0098QBAO2,4.571428571428571,"Eathtek Replacment LCD Back Cover Lid Plastic with Hinge Silver for Dell Studio 1555 1557 1558 series, Compatible with part number DHDP5",22,,7,14,14,0.9285714285714286,14,14,Dell Computers,Computers,6.56,190194.0,74.0,0.8571428571428571
2907,B0098V3DI8,2.1,"Pyle PT678HBA Bluetooth 5.1 Channel HDMI Home Theater System, 400 Watt, AM/FM Tuner, Subwoofer &amp; Speakers",16,8.0,1,10,10,0.9,10,10,Pyle,Home Audio & Theater,9.16,220893.0,125.3,0.3
2908,B0098YSL28,4.2272727272727275,New Samsung GT-P7500 7510 Galaxy Tab 10.1 Tablet Touch Screen Digitizer Glass Panel touchpad touchpanel touchscreen repl,17,4.0,2,22,22,1.0,22,22,Samsung,Computers,21.99,80981.0,27.272727272727273,0.8181818181818182
2909,B00990Z4W6,3.7666666666666666,"Crosley CR8005A-TU Cruiser Portable 3-Speed Turntable, Turquoise",7,6.090909090909091,2,120,120,0.775,120,120,Crosley,Home Audio & Theater,6.4,26653.0,56.958333333333336,0.7166666666666667
2910,B00998NM7W,4.0,"Pwr UL Listed 6 Feet Micro USB Cable for Bose SoundLink Mini 2 II Color 627840, 725192 Portable Speaker; Bose QuietComfort 35, SoundLink around-ear wireless headphones II AE2W Data Sync Charging Cord (NOT for Mini 1)",36,,4,4,4,1.0,4,4,PWR+,Computers,6.95,71357.0,5.25,0.75
